,average_main_abilities,average_sub_abilities,ability_count_mainwonsub,result
20,"tensor([-13.8182,   0.0000, 182.2727,  74.7273,   0.7273,  28.7273,  69.0909,
         67.1818,  55.9091,  54.4545,  58.7273,  71.0000,  73.6364,  60.5455,
         57.6364,  66.4545,  71.0000,  64.1818,  69.7273,  63.2727,  66.9091,
         69.0909,  69.5455,  67.3636,  66.9091,  70.2727,  64.6364,  58.8182,
         65.8182,  54.4545,  57.0000,  56.0909,  49.9091,  56.4545,  48.8182,
         16.8182,  17.4545,  16.2727,  15.9091,  17.0000])","tensor([ 12.7273,   0.0000, 180.0909,  76.3636,   1.0000,  26.1818,  74.6364,
         69.9091,  62.7273,  60.4545,  64.3636,  69.4545,  79.4545,  66.2727,
         62.4545,  69.4545,  75.7273,  63.8182,  74.0909,  65.4545,  73.0000,
         73.6364,  66.2727,  70.2727,  72.8182,  71.9091,  69.6364,  62.2727,
         70.7273,  58.6364,  59.5455,  60.7273,  54.0000,  53.9091,  56.0909,
         16.9091,  17.0909,  15.5455,  16.0000,  18.5455])",8,tensor([1])
21,"tensor([-13.8182,   0.0000, 184.0000,  77.8182,   0.8182,  27.1818,  69.8182,
         64.0000,  56.4545,  55.2727,  57.0909,  66.6364,  73.5455,  60.2727,
         57.5455,  59.6364,  73.1818,  55.9091,  68.7273,  62.1818,  63.4545,
         68.6364,  72.3636,  63.0000,  64.5455,  65.7273,  71.6364,  64.4545,
         65.6364,  50.6364,  52.8182,  54.7273,  43.4545,  50.8182,  48.1818,
         15.3636,  17.9091,  16.6364,  15.3636,  17.4545])","tensor([ 14.0000,   0.0000, 182.8182,  77.2727,   0.8182,  27.7273,  79.3636,
         76.0909,  66.6364,  63.0909,  68.6364,  71.8182,  87.0909,  68.2727,
         68.5455,  78.8182,  82.9091,  70.0000,  80.2727,  77.2727,  73.5455,
         79.2727,  74.0909,  69.8182,  73.6364,  72.6364,  73.5455,  67.0909,
         77.0909,  61.6364,  65.7273,  71.7273,  58.8182,  62.9091,  59.0909,
         15.6364,  17.5455,  18.8182,  16.8182,  18.4545])",3,tensor([1])
22,"tensor([-14.0000,   0.0000, 183.7273,  77.7273,   0.7273,  26.9091,  74.6364,
         70.9091,  63.9091,  60.9091,  64.5455,  74.3636,  79.5455,  64.3636,
         64.7273,  71.7273,  78.3636,  65.0909,  76.2727,  69.6364,  65.0909,
         74.1818,  75.8182,  66.4545,  67.0000,  67.0000,  73.7273,  68.0909,
         75.8182,  63.5455,  62.6364,  61.0000,  52.5455,  59.8182,  60.2727,
         15.9091,  17.9091,  16.8182,  16.3636,  17.8182])","tensor([ 15.2727,   0.0000, 183.2727,  78.3636,   0.7273,  27.6364,  68.7273,
         66.1818,  65.6364,  65.0909,  65.8182,  71.5455,  75.0909,  57.7273,
         64.4545,  65.4545,  71.7273,  59.8182,  69.9091,  66.7273,  66.0000,
         70.8182,  72.0909,  65.6364,  66.0909,  66.0909,  70.3636,  63.2727,
         66.6364,  50.9091,  57.5455,  57.9091,  49.6364,  55.9091,  49.8182,
         16.4545,  16.9091,  15.2727,  15.0000,  16.0000])",30,tensor([1])
23,"tensor([-15.2727,   0.0000, 181.0909,  74.5455,   0.8182,  25.8182,  69.7273,
         66.4545,  57.7273,  56.9091,  62.0909,  67.3636,  72.6364,  53.6364,
         56.2727,  65.0000,  72.7273,  61.8182,  70.9091,  66.0000,  70.0000,
         66.7273,  66.5455,  67.8182,  69.1818,  67.9091,  65.9091,  60.8182,
         61.9091,  47.8182,  50.1818,  52.0909,  45.5455,  48.9091,  43.6364,
         14.5455,  17.0909,  16.7273,  16.3636,  17.1818])","tensor([ 15.2727,   0.0000, 179.2727,  73.0000,   0.6364,  27.4545,  75.0909,
         72.9091,  57.6364,  51.6364,  55.0000,  69.8182,  77.1818,  62.0909,
         57.0000,  73.3636,  76.7273,  66.2727,  74.0000,  69.1818,  72.0909,
         73.5455,  66.8182,  73.3636,  72.3636,  73.7273,  72.9091,  56.5455,
         72.6364,  58.8182,  61.2727,  64.4545,  51.0000,  57.8182,  55.6364,
         18.0000,  17.5455,  18.9091,  16.4545,  16.5455])",8,tensor([1])
24,"tensor([-13.8182,   0.0000, 182.0000,  76.0909,   0.9091,  27.0909,  67.4545,
         64.4545,  57.0909,  56.0000,  60.1818,  68.5455,  75.1818,  58.0909,
         59.6364,  63.4545,  71.0909,  58.6364,  70.4545,  63.2727,  67.2727,
         71.8182,  69.7273,  65.4545,  64.8182,  65.0909,  69.0909,  61.2727,
         66.4545,  50.8182,  55.8182,  56.6364,  51.9091,  56.4545,  43.1818,
         17.4545,  18.3636,  17.6364,  16.9091,  17.9091])","tensor([ 14.0000,   0.0000, 182.8182,  77.2727,   0.8182,  27.7273,  79.3636,
         76.0909,  66.6364,  63.0909,  68.6364,  71.8182,  87.0909,  68.2727,
         68.5455,  78.8182,  82.9091,  70.0000,  80.2727,  77.2727,  73.5455,
         79.2727,  74.0909,  69.8182,  73.6364,  72.6364,  73.5455,  67.0909,
         77.0909,  61.6364,  65.7273,  71.7273,  58.8182,  62.9091,  59.0909,
         15.6364,  17.5455,  18.8182,  16.8182,  18.4545])",4,tensor([2])
25,"tensor([-15.2727,   0.0000, 183.1818,  80.0000,   0.8182,  27.1818,  76.3636,
         71.9091,  67.2727,  60.2727,  61.1818,  72.4545,  82.2727,  65.1818,
         63.1818,  69.7273,  79.3636,  65.4545,  77.9091,  72.0909,  72.8182,
         76.0000,  74.1818,  70.1818,  75.4545,  69.7273,  72.1818,  65.8182,
         77.6364,  58.7273,  63.5455,  64.5455,  53.0909,  59.1818,  55.5455,
         17.2727,  17.5455,  16.4545,  17.0909,  18.1818])","tensor([ 15.2727,   0.0000, 185.5455,  81.3636,   0.7273,  25.8182,  70.4545,
         67.8182,  50.3636,  49.9091,  55.5455,  65.7273,  70.6364,  60.7273,
         54.0000,  66.0000,  72.8182,  56.8182,  70.8182,  62.0909,  69.9091,
         68.1818,  75.0909,  69.6364,  72.7273,  71.9091,  67.2727,  59.3636,
         65.8182,  54.7273,  55.5455,  53.6364,  46.0909,  52.7273,  51.9091,
         16.2727,  19.0000,  17.8182,  16.6364,  16.8182])",32,tensor([1])
26,"tensor([-15.2727,   0.0000, 179.2727,  73.0000,   0.6364,  27.4545,  75.0909,
         72.7273,  57.6364,  51.6364,  55.0000,  69.8182,  77.0909,  61.9091,
         57.0000,  73.1818,  76.7273,  66.2727,  74.0000,  69.0000,  72.0909,
         73.4545,  66.8182,  73.3636,  72.3636,  73.7273,  72.9091,  56.5455,
         72.6364,  58.8182,  61.1818,  64.4545,  51.0000,  57.8182,  55.6364,
         18.0000,  17.5455,  18.9091,  16.4545,  16.5455])","tensor([ 15.6364,   0.0000, 184.3636,  76.7273,   0.7273,  26.4545,  65.4545,
         62.0909,  57.8182,  51.0909,  53.9091,  61.6364,  68.7273,  53.5455,
         53.0000,  60.0000,  64.9091,  56.5455,  65.5455,  58.4545,  68.3636,
         69.0000,  70.0909,  62.9091,  68.3636,  66.9091,  64.0909,  57.6364,
         57.4545,  47.6364,  49.6364,  49.8182,  43.2727,  52.0909,  42.4545,
         15.7273,  16.7273,  16.8182,  15.3636,  16.0909])",32,tensor([0])
27,"tensor([-14.0000,   0.0000, 182.8182,  77.2727,   0.8182,  27.7273,  79.4545,
         76.1818,  66.7273,  63.1818,  68.6364,  71.8182,  87.0909,  68.2727,
         68.5455,  78.8182,  83.0000,  70.0000,  80.2727,  77.2727,  73.8182,
         79.2727,  74.1818,  69.8182,  73.6364,  72.6364,  73.5455,  67.0909,
         77.0909,  61.6364,  65.7273,  71.7273,  58.8182,  62.9091,  59.0909,
         15.6364,  17.5455,  18.8182,  16.8182,  18.4545])","tensor([ 15.2727,   0.0000, 184.4545,  76.7273,   0.7273,  25.0000,  76.0909,
         74.2727,  62.1818,  58.3636,  63.1818,  72.5455,  81.6364,  66.9091,
         63.7273,  74.5455,  78.7273,  66.2727,  76.6364,  70.6364,  73.3636,
         77.3636,  73.1818,  67.6364,  75.7273,  74.5455,  72.7273,  64.8182,
         76.7273,  59.1818,  63.1818,  67.6364,  57.6364,  60.8182,  57.2727,
         16.0909,  16.9091,  17.1818,  16.2727,  17.7273])",33,tensor([1])
28,"tensor([-14.0000,   0.0000, 182.8182,  77.2727,   0.8182,  27.7273,  79.4545,
         76.1818,  66.7273,  63.1818,  68.7273,  71.8182,  87.0909,  68.2727,
         68.6364,  78.7273,  83.0000,  69.9091,  80.1818,  77.2727,  74.0000,
         79.2727,  74.1818,  69.8182,  73.7273,  72.6364,  73.5455,  67.0909,
         76.8182,  61.5455,  65.6364,  71.6364,  58.8182,  62.9091,  59.0909,
         15.6364,  17.5455,  18.8182,  16.8182,  18.4545])","tensor([ 13.8182,   0.0000, 184.5455,  78.2727,   0.6364,  28.2727,  68.4545,
         64.3636,  59.7273,  56.3636,  60.2727,  72.6364,  74.5455,  60.9091,
         60.4545,  65.4545,  72.9091,  61.4545,  68.9091,  64.1818,  63.4545,
         71.1818,  74.3636,  64.2727,  63.4545,  63.0909,  76.1818,  65.9091,
         68.9091,  52.0909,  54.0909,  61.5455,  57.8182,  55.1818,  49.5455,
         16.1818,  16.5455,  17.6364,  17.8182,  16.4545])",30,tensor([0])
29,"tensor([-15.2727,   0.0000, 186.4545,  78.0000,   0.7273,  25.7273,  76.0909,
         74.2727,  61.0000,  58.0909,  62.2727,  71.3636,  81.0000,  67.4545,
         62.5455,  73.6364,  79.1818,  66.4545,  76.2727,  70.3636,  70.4545,
         73.7273,  77.0000,  64.2727,  74.5455,  71.4545,  73.4545,  67.1818,
         76.5455,  58.0909,  63.0000,  68.0000,  58.0000,  62.0909,  59.9091,
         16.0000,  16.7273,  16.9091,  15.8182,  16.3636])","tensor([ 14.0000,   0.0000, 184.5455,  77.4545,   0.8182,  25.1818,  66.9091,
         63.9091,  58.7273,  56.0000,  59.4545,  66.5455,  72.7273,  54.0909,
         59.0909,  60.3636,  66.0000,  51.4545,  67.2727,  60.8182,  65.2727,
         72.2727,  70.6364,  63.1818,  68.5455,  65.0909,  67.5455,  60.6364,
         63.3636,  49.1818,  47.2727,  50.7273,  41.3636,  44.3636,  46.0000,
         14.2727,  17.9091,  17.0909,  14.3636,  16.4545])",34,tensor([0])
30,"tensor([-15.2727,   0.0000, 184.4545,  77.1818,   0.7273,  27.0000,  74.8182,
         71.0000,  58.5455,  54.8182,  58.9091,  69.3636,  78.3636,  64.4545,
         58.9091,  71.3636,  77.0909,  67.0000,  76.1818,  68.0000,  65.1818,
         73.0909,  74.6364,  65.4545,  67.2727,  67.2727,  72.7273,  66.1818,
         76.0000,  63.6364,  63.3636,  62.0000,  53.2727,  62.4545,  60.4545,
         16.8182,  18.0909,  16.1818,  17.3636,  18.4545])","tensor([ 13.8182,   0.0000, 183.8182,  77.9091,   0.8182,  27.1818,  70.7273,
         67.0000,  56.4545,  55.1818,  57.1818,  67.3636,  73.1818,  62.4545,
         58.0000,  61.3636,  73.3636,  58.5455,  69.1818,  63.4545,  64.3636,
         69.3636,  73.6364,  64.8182,  65.7273,  66.9091,  71.6364,  65.0000,
         71.0000,  54.6364,  56.5455,  57.2727,  45.8182,  54.2727,  51.8182,
         15.1818,  17.6364,  16.4545,  15.3636,  17.9091])",33,tensor([0])
31,"tensor([-15.6364,   0.0000, 184.0909,  77.3636,   0.7273,  25.6364,  65.1818,
         62.0909,  56.4545,  50.9091,  54.1818,  61.6364,  69.2727,  54.2727,
         53.8182,  59.8182,  63.2727,  55.9091,  65.0000,  57.8182,  68.0000,
         68.7273,  69.1818,  62.0000,  67.7273,  65.8182,  65.4545,  57.0000,
         58.4545,  48.5455,  50.3636,  48.6364,  43.4545,  51.8182,  40.4545,
         15.1818,  16.2727,  16.3636,  16.1818,  16.3636])","tensor([ 15.2727,   0.0000, 185.8182,  81.3636,   0.7273,  26.0000,  70.2727,
         67.8182,  50.3636,  49.9091,  55.5455,  66.2727,  70.6364,  60.6364,
         53.9091,  66.0000,  72.5455,  56.8182,  70.6364,  62.0909,  69.9091,
         67.7273,  75.0909,  69.6364,  72.7273,  71.9091,  67.2727,  59.2727,
         65.8182,  54.4545,  55.5455,  53.6364,  46.0909,  52.7273,  51.9091,
         16.2727,  19.0000,  17.8182,  16.6364,  16.8182])",3,tensor([1])
32,"tensor([-15.2727,   0.0000, 182.4545,  75.9091,   0.6364,  24.2727,  71.3636,
         66.9091,  60.3636,  57.9091,  59.0909,  68.2727,  75.1818,  59.4545,
         59.0909,  68.2727,  71.9091,  60.6364,  74.0000,  64.3636,  70.5455,
         72.1818,  69.6364,  67.3636,  70.4545,  68.2727,  60.7273,  57.6364,
         67.7273,  51.0000,  52.8182,  59.2727,  48.8182,  53.4545,  42.9091,
         16.3636,  16.8182,  16.4545,  17.4545,  16.8182])","tensor([ 15.2727,   0.0000, 184.5455,  76.8182,   0.7273,  25.7273,  75.7273,
         73.1818,  64.4545,  58.6364,  64.0909,  75.2727,  82.6364,  67.7273,
         64.8182,  74.3636,  78.8182,  66.2727,  76.7273,  69.8182,  71.7273,
         78.8182,  73.6364,  65.7273,  74.4545,  73.8182,  74.3636,  66.1818,
         77.1818,  59.7273,  62.8182,  68.0909,  59.5455,  61.1818,  58.2727,
         15.9091,  17.1818,  16.9091,  16.7273,  17.6364])",3,tensor([1])
33,"tensor([-14.0000,   0.0000, 181.6364,  75.9091,   1.0000,  26.6364,  74.0909,
         66.8182,  64.2727,  59.5455,  64.4545,  68.4545,  79.5455,  63.6364,
         62.2727,  69.4545,  75.3636,  64.0000,  72.7273,  68.2727,  71.1818,
         73.6364,  67.0909,  69.0909,  71.4545,  69.6364,  69.0909,  58.8182,
         68.8182,  55.7273,  56.0000,  59.4545,  55.1818,  53.7273,  56.4545,
         18.0000,  18.3636,  16.9091,  16.7273,  18.8182])","tensor([ 12.7273,   0.0000, 183.0909,  73.9091,   0.4545,  26.0909,  70.8182,
         66.4545,  54.0909,  51.2727,  53.7273,  63.0909,  72.2727,  61.6364,
         55.6364,  68.0000,  70.9091,  59.9091,  69.7273,  63.7273,  70.0000,
         76.3636,  68.2727,  66.0909,  70.6364,  68.9091,  66.8182,  59.5455,
         69.2727,  54.5455,  57.0909,  56.8182,  50.7273,  54.9091,  51.9091,
         14.6364,  16.0000,  14.4545,  16.0909,  16.3636])",31,tensor([0])
34,"tensor([-15.2727,   0.0000, 180.7273,  74.5455,   0.8182,  26.0000,  69.5455,
         66.3636,  58.0909,  57.0000,  62.1818,  67.3636,  73.2727,  53.6364,
         56.4545,  64.9091,  72.9091,  62.0000,  70.8182,  66.0000,  70.1818,
         67.1818,  66.5455,  67.8182,  69.2727,  67.9091,  65.9091,  60.8182,
         61.9091,  47.7273,  50.0909,  52.4545,  45.5455,  48.9091,  43.6364,
         14.5455,  17.0909,  16.7273,  16.3636,  17.1818])","tensor([ 15.2727,   0.0000, 183.6364,  81.4545,   0.8182,  28.0000,  76.5455,
         72.0000,  65.1818,  60.9091,  62.3636,  74.3636,  83.0909,  67.4545,
         64.1818,  70.0000,  79.4545,  67.3636,  77.0909,  73.4545,  71.1818,
         76.9091,  73.0000,  68.3636,  73.0000,  69.6364,  73.3636,  66.0000,
         79.1818,  60.2727,  66.1818,  66.0909,  58.2727,  61.0000,  56.0000,
         16.8182,  18.2727,  16.5455,  16.6364,  17.7273])",1,tensor([2])
35,"tensor([-14.0000,   0.0000, 182.8182,  77.2727,   0.8182,  27.7273,  79.4545,
         76.1818,  66.7273,  63.1818,  68.7273,  71.8182,  87.0909,  68.2727,
         68.6364,  78.7273,  83.0000,  69.9091,  80.1818,  77.2727,  73.6364,
         79.2727,  74.1818,  69.8182,  73.7273,  72.6364,  73.5455,  67.0909,
         76.8182,  61.5455,  65.6364,  71.6364,  58.8182,  62.9091,  59.0909,
         15.6364,  17.5455,  18.8182,  16.8182,  18.4545])","tensor([ 15.2727,   0.0000, 184.2727,  77.8182,   0.8182,  26.3636,  71.1818,
         66.6364,  58.3636,  55.9091,  60.3636,  66.0909,  73.2727,  52.9091,
         54.2727,  64.5455,  72.9091,  58.2727,  72.1818,  67.2727,  64.8182,
         66.4545,  70.1818,  62.1818,  64.0000,  62.1818,  65.5455,  61.0909,
         64.5455,  49.8182,  56.2727,  55.0000,  52.7273,  49.7273,  47.0000,
         14.6364,  15.7273,  16.3636,  15.6364,  15.2727])",35,tensor([0])
36,"tensor([-15.2727,   0.0000, 183.0000,  80.0000,   0.8182,  27.1818,  76.3636,
         71.9091,  67.2727,  60.2727,  61.0909,  72.5455,  82.3636,  65.0000,
         63.1818,  69.7273,  79.3636,  65.4545,  77.8182,  72.0909,  72.8182,
         75.8182,  74.1818,  70.1818,  75.4545,  69.7273,  72.4545,  65.8182,
         77.6364,  58.7273,  63.5455,  64.5455,  52.0000,  59.1818,  55.5455,
         17.2727,  17.5455,  16.4545,  17.0909,  18.1818])","tensor([ 14.0000,   0.0000, 182.0000,  77.7273,   0.8182,  25.9091,  75.7273,
         71.0909,  59.0909,  56.4545,  60.6364,  66.4545,  80.8182,  64.0000,
         59.2727,  71.7273,  75.6364,  66.2727,  75.7273,  69.5455,  71.0000,
         74.3636,  69.2727,  68.4545,  71.1818,  72.8182,  68.0000,  58.9091,
         73.7273,  54.8182,  58.6364,  60.8182,  59.1818,  53.6364,  55.0000,
         16.2727,  17.0909,  16.2727,  15.6364,  17.2727])",33,tensor([0])
37,"tensor([-15.2727,   0.0000, 186.5455,  78.0909,   0.7273,  26.4545,  75.4545,
         73.0000,  63.0909,  58.3636,  63.0909,  73.9091,  81.6364,  68.1818,
         63.6364,  73.3636,  79.2727,  66.0000,  76.0909,  69.3636,  68.8182,
         74.5455,  77.4545,  62.3636,  73.2727,  70.4545,  74.8182,  68.4545,
         77.0000,  58.6364,  62.9091,  67.3636,  59.9091,  62.4545,  60.9091,
         15.8182,  17.0000,  16.6364,  16.2727,  16.2727])","tensor([ 15.2727,   0.0000, 185.8182,  77.8182,   0.8182,  26.0909,  73.6364,
         69.3636,  60.2727,  56.4545,  61.4545,  70.8182,  77.4545,  62.2727,
         60.5455,  70.3636,  76.0909,  64.0000,  76.1818,  68.4545,  64.6364,
         74.1818,  76.6364,  63.1818,  68.3636,  65.2727,  74.4545,  67.4545,
         73.7273,  59.9091,  59.0909,  60.1818,  49.9091,  58.7273,  56.3636,
         17.1818,  18.5455,  15.3636,  16.4545,  18.7273])",30,tensor([1])
38,"tensor([-15.2727,   0.0000, 181.6364,  75.9091,   1.0000,  26.6364,  74.0909,
         66.8182,  64.2727,  59.5455,  64.4545,  68.4545,  79.5455,  63.6364,
         62.2727,  69.4545,  75.3636,  64.0000,  72.7273,  68.2727,  71.1818,
         73.3636,  67.0909,  69.0000,  71.4545,  69.5455,  69.0909,  58.8182,
         68.8182,  55.7273,  56.0000,  59.4545,  55.1818,  53.7273,  56.4545,
         18.0000,  18.3636,  16.9091,  16.7273,  18.8182])","tensor([ 14.0000,   0.0000, 182.8182,  77.2727,   0.8182,  27.7273,  79.4545,
         76.1818,  66.7273,  63.1818,  68.7273,  71.8182,  87.0909,  68.2727,
         68.6364,  78.7273,  83.0000,  69.9091,  80.1818,  77.2727,  73.6364,
         79.2727,  74.1818,  69.8182,  73.7273,  72.6364,  73.5455,  67.0909,
         76.8182,  61.5455,  65.6364,  71.6364,  58.8182,  62.9091,  59.0909,
         15.6364,  17.5455,  18.8182,  16.8182,  18.4545])",4,tensor([2])
39,"tensor([-15.6364,   0.0000, 184.0909,  77.3636,   0.7273,  25.7273,  65.1818,
         62.0909,  56.4545,  50.9091,  54.1818,  61.6364,  69.2727,  54.2727,
         53.8182,  59.8182,  63.2727,  55.9091,  65.0000,  57.8182,  67.8182,
         68.3636,  69.1818,  62.0000,  67.7273,  65.8182,  65.4545,  57.1818,
         58.4545,  48.5455,  50.3636,  48.6364,  43.4545,  51.8182,  40.4545,
         15.1818,  16.2727,  16.3636,  16.1818,  16.3636])","tensor([ 15.2727,   0.0000, 184.5455,  76.8182,   0.7273,  25.7273,  75.7273,
         73.1818,  64.4545,  58.6364,  64.0909,  75.2727,  82.6364,  67.7273,
         64.8182,  74.3636,  78.8182,  66.2727,  76.7273,  69.8182,  71.7273,
         78.8182,  73.6364,  65.7273,  74.4545,  73.8182,  74.3636,  66.1818,
         77.1818,  59.7273,  62.8182,  68.0909,  59.5455,  61.1818,  58.2727,
         15.9091,  17.1818,  16.9091,  16.7273,  17.6364])",1,tensor([1])
40,"tensor([-13.8182,   0.0000, 184.7273,  77.5455,   0.8182,  28.2727,  68.2727,
         63.6364,  60.8182,  57.5455,  61.4545,  73.1818,  74.3636,  60.3636,
         62.0000,  65.4545,  73.4545,  60.8182,  69.0000,  64.7273,  61.2727,
         72.6364,  74.1818,  63.8182,  61.5455,  62.6364,  76.8182,  65.6364,
         69.5455,  53.0909,  56.0909,  60.7273,  55.4545,  51.9091,  52.1818,
         16.5455,  16.4545,  17.6364,  17.0909,  16.3636])","tensor([ 15.6364,   0.0000, 184.3636,  76.7273,   0.7273,  26.5455,  65.4545,
         62.0909,  57.7273,  51.0909,  53.9091,  61.6364,  68.9091,  53.5455,
         53.0000,  60.0000,  64.9091,  56.6364,  65.6364,  58.2727,  68.1818,
         68.5455,  70.0909,  62.9091,  68.3636,  66.9091,  64.0909,  57.8182,
         57.4545,  47.6364,  49.6364,  49.8182,  43.2727,  52.0909,  42.4545,
         15.8182,  16.7273,  16.8182,  15.3636,  16.1818])",33,tensor([1])
41,"tensor([-15.2727,   0.0000, 182.7273,  78.5455,   0.7273,  28.0000,  69.2727,
         66.2727,  66.2727,  65.1818,  66.4545,  73.2727,  75.6364,  59.0909,
         65.0000,  66.3636,  73.0000,  60.6364,  70.4545,  68.0909,  64.4545,
         72.0909,  73.2727,  66.3636,  65.5455,  65.9091,  72.5455,  64.9091,
         68.0909,  51.8182,  59.0909,  58.3636,  49.6364,  54.8182,  50.7273,
         15.6364,  16.6364,  15.7273,  15.3636,  16.3636])","tensor([ 15.2727,   0.0000, 183.6364,  81.4545,   0.8182,  28.0000,  76.4545,
         72.0000,  65.1818,  60.7273,  62.2727,  74.3636,  82.7273,  67.3636,
         64.1818,  69.6364,  79.4545,  67.2727,  76.9091,  73.2727,  71.1818,
         75.9091,  73.0000,  68.3636,  72.5455,  69.6364,  73.3636,  66.0000,
         79.0000,  60.1818,  66.1818,  66.0909,  58.2727,  61.0000,  56.0000,
         16.8182,  18.2727,  16.5455,  16.6364,  17.7273])",5,tensor([2])
42,"tensor([-14.0000,   0.0000, 180.5455,  77.6364,   0.8182,  26.0000,  76.0909,
         71.3636,  59.5455,  56.5455,  60.0909,  67.2727,  81.2727,  65.8182,
         60.8182,  71.8182,  76.1818,  66.3636,  76.0909,  70.0000,  73.0000,
         75.6364,  68.9091,  70.5455,  71.9091,  74.0000,  69.6364,  58.6364,
         73.8182,  56.5455,  60.0000,  65.0000,  60.9091,  55.7273,  58.0909,
         16.1818,  16.8182,  16.3636,  15.3636,  17.5455])","tensor([ 15.2727,   0.0000, 184.5455,  76.8182,   0.7273,  25.8182,  76.0000,
         73.4545,  64.4545,  58.9091,  64.1818,  75.6364,  83.0000,  67.9091,
         64.8182,  74.6364,  79.2727,  66.7273,  77.0000,  70.1818,  71.9091,
         79.1818,  73.7273,  66.2727,  74.7273,  74.1818,  74.3636,  66.1818,
         77.3636,  60.0000,  62.8182,  68.6364,  59.5455,  61.2727,  58.2727,
         15.9091,  17.1818,  16.9091,  16.7273,  17.6364])",8,tensor([1])
43,"tensor([-14.0000,   0.0000, 183.8182,  77.0909,   0.7273,  26.3636,  65.8182,
         63.7273,  59.8182,  56.5455,  60.2727,  65.1818,  70.7273,  54.5455,
         59.3636,  62.6364,  66.2727,  57.3636,  67.1818,  61.4545,  66.0909,
         72.8182,  69.5455,  65.4545,  69.6364,  66.8182,  67.4545,  58.2727,
         61.3636,  47.9091,  46.3636,  56.6364,  45.8182,  43.9091,  42.1818,
         14.0000,  18.5455,  16.9091,  14.2727,  17.0000])","tensor([ 15.2727,   0.0000, 183.5455,  74.0000,   0.6364,  25.0909,  72.8182,
         70.2727,  58.3636,  57.2727,  60.4545,  64.1818,  76.0909,  60.9091,
         60.1818,  70.3636,  70.9091,  65.0909,  72.6364,  69.3636,  71.6364,
         74.2727,  70.4545,  65.8182,  74.4545,  72.1818,  68.6364,  60.0909,
         69.0909,  57.0909,  58.0909,  61.1818,  55.0000,  51.9091,  51.5455,
         16.2727,  17.5455,  17.3636,  17.5455,  17.4545])",7,tensor([2])
44,"tensor([-13.8182,   0.0000, 183.4545,  75.0909,   0.7273,  29.0909,  68.3636,
         65.6364,  55.4545,  52.9091,  56.5455,  70.8182,  72.9091,  60.6364,
         57.1818,  66.1818,  71.2727,  63.1818,  68.9091,  62.1818,  64.4545,
         67.3636,  71.7273,  64.4545,  64.8182,  68.7273,  65.4545,  59.3636,
         66.1818,  53.8182,  56.6364,  55.0909,  49.4545,  56.1818,  48.4545,
         16.0909,  18.1818,  16.0000,  16.3636,  16.7273])","tensor([ 15.2727,   0.0000, 184.5455,  76.8182,   0.7273,  25.8182,  76.0000,
         73.4545,  64.5455,  58.9091,  64.2727,  75.6364,  83.2727,  68.0909,
         64.8182,  74.6364,  79.2727,  66.8182,  76.8182,  70.0000,  71.7273,
         79.2727,  73.3636,  66.2727,  74.7273,  73.9091,  74.3636,  66.1818,
         77.1818,  60.2727,  62.8182,  68.8182,  59.5455,  61.2727,  58.2727,
         15.8182,  17.1818,  16.8182,  16.5455,  17.6364])",3,tensor([1])
45,"tensor([-14.0000,   0.0000, 182.8182,  77.2727,   0.8182,  27.7273,  79.4545,
         76.1818,  66.6364,  63.1818,  68.7273,  71.8182,  86.8182,  68.0909,
         68.6364,  78.5455,  83.0000,  69.8182,  80.0909,  77.2727,  73.6364,
         79.2727,  74.1818,  69.8182,  73.7273,  72.6364,  73.5455,  67.0909,
         76.8182,  61.4545,  65.6364,  71.6364,  58.8182,  62.9091,  59.0909,
         15.6364,  17.5455,  18.8182,  16.8182,  18.4545])","tensor([ 14.0000,   0.0000, 180.5455,  76.7273,   0.8182,  26.1818,  76.5455,
         72.2727,  59.6364,  56.9091,  60.3636,  67.7273,  81.5455,  64.9091,
         60.9091,  71.5455,  76.4545,  68.0909,  76.7273,  70.7273,  73.2727,
         75.8182,  68.0000,  70.3636,  72.1818,  74.4545,  68.4545,  58.4545,
         74.6364,  55.1818,  59.5455,  62.7273,  60.6364,  54.0000,  56.9091,
         16.4545,  16.8182,  16.4545,  15.6364,  16.9091])",33,tensor([0])
46,"tensor([-15.6364,   0.0000, 184.0909,  77.3636,   0.7273,  25.9091,  65.1818,
         62.0909,  56.4545,  50.9091,  54.1818,  61.6364,  69.2727,  54.2727,
         53.8182,  59.8182,  63.2727,  55.9091,  65.0000,  57.8182,  67.8182,
         68.3636,  69.1818,  62.0000,  67.7273,  65.5455,  65.4545,  57.1818,
         58.4545,  48.5455,  50.3636,  48.6364,  43.4545,  51.8182,  40.4545,
         15.2727,  16.2727,  16.3636,  16.1818,  16.4545])","tensor([ 13.8182,   0.0000, 183.8182,  77.3636,   0.8182,  27.4545,  70.4545,
         66.6364,  56.3636,  54.9091,  57.0909,  67.2727,  73.0909,  62.3636,
         57.5455,  61.3636,  73.0000,  58.5455,  68.7273,  63.4545,  64.1818,
         69.1818,  73.1818,  64.8182,  65.3636,  66.9091,  71.3636,  64.9091,
         71.0000,  54.4545,  56.3636,  57.2727,  45.8182,  54.2727,  51.8182,
         15.1818,  17.6364,  16.4545,  15.3636,  17.9091])",6,tensor([1])
